329298901341164.0,2.9409067630767822,-4.0439772605896,-8.512174606323242,1.0
329298921148039.0,2.949953317642212,-4.051248073577881,-8.500582695007324,1.0
329298940954966.0,2.976609706878662,-4.052918910980225,-8.499261856079102,1.0
329298960761841.0,2.999135732650757,-4.033389091491699,-8.504786491394043,1.0
329298980568716.0,3.0157341957092285,-4.017192363739014,-8.505267143249512,1.0
329299000375643.0,3.0188591480255127,-3.988927125930786,-8.510391235351562,1.0
329299020182518.0,3.0161757469177246,-3.974846363067627,-8.51380729675293,1.0
329299039989393.0,3.011207103729248,-3.984513759613037,-8.511279106140137,1.0
329299059796321.0,3.0126497745513916,-4.011600971221924,-8.504789352416992,1.0
329299079603196.0,3.0104317665100098,-4.043950080871582,-8.492453575134277,1.0
329299099410071.0,3.0010123252868652,-4.070279121398926,-8.477823257446289,1.0
329299119216998.0,2.9947268962860107,-4.070363998413086,-8.47287368774414,1.0
329299139023873.0,2.9937050342559814,-4.052952289581299,-8.485589981079102,1.0
329299158830748.0,2.9961917400360107,-4.031816482543945,-8.508482933044434,1.0
329299178637623.0,3.0026049613952637,-4.011373519897461,-8.512532234191895,1.0
329299198444550.0,3.0052876472473145,-4.002508163452148,-8.518434524536133,1.0
329299218250800.0,3.0007224082946777,-4.0045366287231445,-8.520767211914062,1.0
329299238056841.0,2.9992599487304688,-3.9995365142822266,-8.517518043518066,1.0
329299257862831.0,3.003040313720703,-3.9993784427642822,-8.512147903442383,1.0
329299277668821.0,2.997619867324829,-4.005623817443848,-8.500558853149414,1.0
329299297474862.0,2.990826368331909,-4.017726898193359,-8.492833137512207,1.0
329299317280852.0,2.9847044944763184,-4.040085792541504,-8.500494956970215,1.0
329299337086841.0,2.9774434566497803,-4.053403377532959,-8.502399444580078,1.0
329299356892831.0,2.978945255279541,-4.057517051696777,-8.50847339630127,1.0
329299376698873.0,2.975179433822632,-4.047555446624756,-8.517327308654785,1.0
329299396504862.0,2.975837230682373,-4.034562110900879,-8.516823768615723,1.0
329299416310852.0,2.9873790740966797,-4.022723197937012,-8.514884948730469,1.0
329299436116893.0,3.006176710128784,-4.014830112457275,-8.523201942443848,1.0
329299455922883.0,3.018702745437622,-4.007978916168213,-8.528746604919434,1.0
329299475728873.0,3.031808614730835,-4.003411293029785,-8.524435043334961,1.0
329299495534914.0,3.0357792377471924,-3.998777389526367,-8.511950492858887,1.0
329299515340904.0,3.0336594581604004,-4.005215167999268,-8.506829261779785,1.0
329299535146893.0,3.025892496109009,-4.014269828796387,-8.506619453430176,1.0
329299554952935.0,3.0143606662750244,-4.026657581329346,-8.503274917602539,1.0
329299574758925.0,3.009840965270996,-4.039679050445557,-8.496240615844727,1.0
329299594564914.0,3.003648281097412,-4.03883171081543,-8.496355056762695,1.0
329299614370904.0,2.991579055786133,-4.031914710998535,-8.502838134765625,1.0
329299634176946.0,2.986701011657715,-4.019362449645996,-8.505558013916016,1.0
329299653982935.0,2.9929652214050293,-4.009406089782715,-8.516980171203613,1.0
329299673788925.0,3.0025291442871094,-4.010782718658447,-8.524633407592773,1.0
329299693594966.0,3.010498523712158,-4.019641399383545,-8.518523216247559,1.0
329299713401893.0,3.0221660137176514,-4.023959636688232,-8.50964641571045,1.0
329299733210279.0,3.0331249237060547,-4.02366304397583,-8.497321128845215,1.0
329299753018612.0,3.0388503074645996,-4.018702983856201,-8.490707397460938,1.0
329299772826998.0,3.0347390174865723,-4.012220859527588,-8.492705345153809,1.0
329299792635331.0,3.0304176807403564,-4.011075973510742,-8.502044677734375,1.0
329299812443716.0,3.025956153869629,-4.002374172210693,-8.51948356628418,1.0
329299832252050.0,3.0150537490844727,-3.9997494220733643,-8.526305198669434,1.0
329299852060435.0,3.006204843521118,-4.001176357269287,-8.522844314575195,1.0
329299871868768.0,3.000312089920044,-3.9989523887634277,-8.512530326843262,1.0
329299891677154.0,2.991629123687744,-3.9895310401916504,-8.505653381347656,1.0
329299911485487.0,2.981086015701294,-3.975311279296875,-8.504273414611816,1.0
329299931293873.0,2.978825092315674,-3.9721839427948,-8.514565467834473,1.0
329299951102206.0,2.9820852279663086,-3.9764516353607178,-8.534239768981934,1.0
329299970910591.0,2.9858522415161133,-3.9856491088867188,-8.53774642944336,1.0
329299990718925.0,2.989957094192505,-3.9901936054229736,-8.519264221191406,1.0
329300010527310.0,2.9879393577575684,-3.983696460723877,-8.498933792114258,1.0
329300030335643.0,2.988187551498413,-3.9920692443847656,-8.506202697753906,1.0
329300050144029.0,2.9962947368621826,-4.010355472564697,-8.514251708984375,1.0
329300069952414.0,3.008054256439209,-4.03366231918335,-8.51961898803711,1.0
329300089760748.0,3.0159003734588623,-4.049201011657715,-8.519993782043457,1.0
329300109569133.0,3.0195505619049072,-4.054797649383545,-8.499422073364258,1.0
329300129377466.0,3.0172297954559326,-4.053765296936035,-8.487310409545898,1.0
