328663523585453.0,-1.234828233718872,-8.857844352722168,-1.2601537704467773,0.0
328663543372172.0,-1.5027583837509155,-8.659042358398438,-0.8107885122299194,0.0
328663563158891.0,-1.7924691438674927,-8.601140022277832,-0.6873912811279297,0.0
328663582945662.0,-1.9871971607208252,-8.48631763458252,-0.6563786268234253,0.0
328663602732380.0,-1.9583165645599365,-8.427236557006836,-0.46913373470306396,0.0
328663622519099.0,-1.985086441040039,-8.552993774414062,-0.059213075786828995,0.0
328663642305818.0,-2.233048439025879,-8.762279510498047,0.45911723375320435,0.0
328663662092589.0,-2.6364071369171143,-9.024073600769043,0.8607279658317566,0.0
328663681879308.0,-3.335390329360962,-9.314521789550781,0.9218577742576599,0.0
328663701666026.0,-4.353655815124512,-9.500213623046875,0.5525930523872375,0.0
328663721452849.0,-5.357834815979004,-10.351282119750977,0.0901961699128151,0.0
328663741239672.0,-5.13539457321167,-11.634818077087402,1.7151025533676147,0.0
328663761026495.0,-3.495321750640869,-12.049063682556152,3.2740585803985596,0.0
328663780813370.0,-2.965325355529785,-11.747220039367676,3.2755043506622314,0.0
328663800600193.0,-3.1896629333496094,-11.234755516052246,2.357131004333496,0.0
328663820387016.0,-2.123579978942871,-12.171398162841797,-0.3804847300052643,0.0
328663840173839.0,-0.8859747648239136,-13.994715690612793,-0.8473771810531616,0.0
328663859960662.0,0.25014668703079224,-15.478620529174805,-0.09995939582586288,0.0
328663879747485.0,0.6139845252037048,-16.28369140625,0.1004154309630394,0.0
328663899534360.0,0.26300451159477234,-16.067724227905273,-0.2609058916568756,0.0
328663919321183.0,-0.31694862246513367,-15.137720108032227,-0.8253166079521179,0.0
328663939108005.0,-0.9162426590919495,-13.826966285705566,-0.09806526452302933,0.0
328663958894828.0,-1.3221206665039062,-12.211565971374512,0.25543510913848877,0.0
328663978681651.0,-1.402266502380371,-10.523279190063477,0.052254606038331985,0.0
328663998468474.0,-0.9938808679580688,-8.457697868347168,-0.3314521312713623,0.0
328664018255349.0,-0.02969243936240673,-6.364486217498779,-0.9508273005485535,0.0
328664038042172.0,0.8654322624206543,-4.938841342926025,-1.3861668109893799,0.0
328664057828995.0,1.2130224704742432,-4.159907817840576,-1.4041155576705933,0.0
328664077615818.0,1.0733907222747803,-4.080475807189941,-0.8282820582389832,0.0
328664097402641.0,0.804145336151123,-4.429267883300781,-0.02476522885262966,0.0
328664117189464.0,0.4992748200893402,-4.680851459503174,1.0026140213012695,0.0
328664136976339.0,0.3642682135105133,-4.692956447601318,2.1520071029663086,0.0
328664156763162.0,0.32028621435165405,-5.024964332580566,3.3266854286193848,0.0
328664176549985.0,-0.29463860392570496,-6.599221229553223,4.953865051269531,0.0
328664196336808.0,-1.9884412288665771,-10.029040336608887,7.193427085876465,0.0
328664216124308.0,-3.203341245651245,-13.573227882385254,8.633614540100098,0.0
328664235912433.0,-2.6627376079559326,-13.498543739318848,8.900232315063477,0.0
328664255700558.0,-1.3152214288711548,-9.936248779296875,8.192275047302246,0.0
328664275488683.0,0.20205259323120117,-7.799574375152588,6.696859359741211,0.0
328664295276808.0,0.929495632648468,-9.668497085571289,4.708505153656006,0.0
328664315064933.0,0.43210485577583313,-13.818774223327637,3.410163402557373,0.0
328664334853058.0,-0.350196897983551,-13.771808624267578,3.2124831676483154,0.0
328664354641183.0,0.3661283552646637,-8.694049835205078,0.4444083869457245,0.0
328664374429255.0,0.5786495804786682,-6.817412376403809,-0.4608161747455597,0.0
328664394217380.0,-1.6569952964782715,-9.159811973571777,-1.6713181734085083,0.0
328664414005505.0,-3.499738931655884,-11.537609100341797,-2.137171506881714,0.0
328664433793630.0,-3.0015790462493896,-11.071198463439941,-1.0174823999404907,0.0
328664453581755.0,-1.2665648460388184,-9.380345344543457,-0.1284775733947754,0.0
328664473369880.0,-0.04640857130289078,-8.48653507232666,-0.41510412096977234,0.0
328664493158005.0,-0.08836396783590317,-8.759261131286621,-1.0578490495681763,0.0
328664512946130.0,-0.8765071034431458,-9.091931343078613,-1.6240859031677246,0.0
328664532734255.0,-1.351151943206787,-9.126336097717285,-1.7148851156234741,0.0
328664552522380.0,-1.2993978261947632,-8.912671089172363,-1.650490403175354,0.0
328664572310453.0,-1.350593090057373,-8.828980445861816,-1.2487947940826416,0.0
328664592098578.0,-1.5735762119293213,-8.76683521270752,-0.755167543888092,0.0
328664611886703.0,-1.6920785903930664,-8.558671951293945,-0.5750345587730408,0.0
328664631674828.0,-1.9884992837905884,-8.483414649963379,-0.49178346991539,0.0
328664651462953.0,-2.1099369525909424,-8.690486907958984,-0.2681112587451935,0.0
328664671251078.0,-2.095675468444824,-8.919047355651855,0.05397988483309746,0.0
328664691039203.0,-2.465460777282715,-9.217511177062988,0.4032444953918457,0.0
